Expr Log Ratio,Expr False Discovery Rate (q-value),ID,Flags,Symbol,Entrez Gene Name,Location,Type(s),Drug(s)
-0.091,0.828,Rassf6, ,RASSF6,Ras association domain family member 6,Other,other, 
0.04,0.949,Rassf7, ,RASSF7,Ras association domain family member 7,Cytoplasm,other, 
-1.513,0.487,Rassf8, ,RASSF8,Ras association domain family member 8,Extracellular Space,other, 
-0.228,0.977,Rassf9, ,RASSF9,Ras association domain family member 9,Cytoplasm,transporter, 
0.288,0.21,Raver1, ,RAVER1,"ribonucleoprotein, PTB binding 1",Nucleus,other, 
0.088,0.961,Raver2, ,RAVER2,"ribonucleoprotein, PTB binding 2",Nucleus,other, 
 , ,Rax, ,RAX,retina and anterior neural fold homeobox,Nucleus,transcription regulator, 
-0.127,0.559,Rb1, ,RB1,RB transcriptional corepressor 1,Nucleus,transcription regulator, 
-0.101,0.804,Rb1cc1, ,RB1CC1,RB1 inducible coiled-coil 1,Nucleus,other, 
-0.15,0.778,Rbak, ,RBAK,RB associated KRAB zinc finger,Nucleus,transcription regulator, 
0.062,0.874,Rbbp4, ,RBBP4,"RB binding protein 4, chromatin remodeling factor",Nucleus,enzyme, 
0.06,0.897,Rbbp5, ,RBBP5,"RB binding protein 5, histone lysine methyltransferase complex subunit",Nucleus,enzyme, 
0.117,0.8,Rbbp6, ,RBBP6,"RB binding protein 6, ubiquitin ligase",Nucleus,enzyme, 
0.131,0.739,Rbbp7, ,RBBP7,"RB binding protein 7, chromatin remodeling factor",Nucleus,transcription regulator, 
-0.205,0.444,Rbbp8, ,RBBP8,"RB binding protein 8, endonuclease",Nucleus,enzyme, 
0.13,0.915,BC066135, ,RBBP8NL,RBBP8 N-terminal like,Extracellular Space,other, 
0.058,0.948,Rbbp9, ,RBBP9,"RB binding protein 9, serine hydrolase",Nucleus,other, 
0.125,0.66,Rbck1, ,RBCK1,RANBP2-type and C3HC4-type zinc finger containing 1,Cytoplasm,transcription regulator, 
0.107,0.819,Rbfa, ,RBFA,ribosome binding factor A,Cytoplasm,other, 
-0.263, ,Rbfox1, ,RBFOX1,RNA binding fox-1 homolog 1,Cytoplasm,other, 
0.035,0.958,Rbfox2, ,RBFOX2,RNA binding fox-1 homolog 2,Nucleus,transcription regulator, 
-0.353,0.96,Rbfox3, ,Rbfox3,"RNA binding protein, fox-1 homolog (C. elegans) 3",Nucleus,other, 
-0.067,0.942,Rbks, ,RBKS,ribokinase,Cytoplasm,kinase, 
0.188,0.165,Rbl1, ,RBL1,RB transcriptional corepressor like 1,Nucleus,transcription regulator, 
0.033,0.962,Rbl2, ,RBL2,RB transcriptional corepressor like 2,Nucleus,other, 
0.107,0.777,Rbm10, ,RBM10,RNA binding motif protein 10,Nucleus,other, 
-1.012, ,Rbm11, ,RBM11,RNA binding motif protein 11,Nucleus,other, 
-0.187,0.357,Rbm12, ,RBM12,RNA binding motif protein 12,Nucleus,other, 
0.026,0.973,Rbm14, ,RBM14,RNA binding motif protein 14,Nucleus,transcription regulator, 
-0.008,0.989,Rbm15, ,RBM15,RNA binding motif protein 15,Nucleus,other, 
0.021,0.975,Rbm15b, ,RBM15B,RNA binding motif protein 15B,Nucleus,other, 
0.104,0.761,Rbm17, ,RBM17,RNA binding motif protein 17,Nucleus,other, 
-0.017,0.982,Rbm18, ,RBM18,RNA binding motif protein 18,Other,other, 
-0.112,0.813,Rbm19, ,RBM19,RNA binding motif protein 19,Nucleus,other, 
-0.231,0.487,Rbm20, ,RBM20,RNA binding motif protein 20,Nucleus,other, 
0.005,0.996,Rbm22, ,RBM22,RNA binding motif protein 22,Nucleus,other, 
1.163,0.791,Rbm24, ,RBM24,RNA binding motif protein 24,Other,other, 
0.03,0.96,Rbm25, ,Rbm25,RNA binding motif protein 25,Nucleus,other, 
-0.135,0.732,Rbm26, ,RBM26,RNA binding motif protein 26,Other,other, 
0.137,0.526,Rbm27, ,RBM27,RNA binding motif protein 27,Nucleus,other, 
0.011,0.987,Rbm28, ,RBM28,RNA binding motif protein 28,Nucleus,other, 
-0.169,0.609,Rbm3, ,RBM3,RNA binding motif protein 3,Cytoplasm,other, 
0.101,0.886,Rbm33, ,Rbm33,RNA binding motif protein 33,Other,other, 
-0.098,0.881,Rbm34, ,RBM34,RNA binding motif protein 34,Nucleus,other, 
0.426,0.402,Rbm38, ,RBM38,RNA binding motif protein 38,Nucleus,other, 
-0.159,0.575,Rbm39, ,RBM39,RNA binding motif protein 39,Nucleus,transcription regulator, 
-0.143,0.726,Rbm41, ,RBM41,RNA binding motif protein 41,Other,other, 
0.1,0.982,Rbm42, ,RBM42,RNA binding motif protein 42,Other,other, 
0.099,0.915,Rbm43, ,RBM43,RNA binding motif protein 43,Other,other, 
-2.449,0.481,Rbm44, ,RBM44,RNA binding motif protein 44,Other,other, 
-0.108,0.803,Rbm45, ,RBM45,RNA binding motif protein 45,Cytoplasm,other, 
1.481, ,Rbm46, ,RBM46,RNA binding motif protein 46,Nucleus,other, 
0.031,0.967,Rbm47, ,RBM47,RNA binding motif protein 47,Nucleus,other, 
-0.106,0.886,Rbm4b, ,RBM4B,RNA binding motif protein 4B,Nucleus,other, 
-0.084,0.739,Rbm5, ,RBM5,RNA binding motif protein 5,Nucleus,other, 
-0.116,0.6,Rbm6, ,RBM6,RNA binding motif protein 6,Nucleus,other, 
0.011,0.989,Rbm7, ,RBM7,RNA binding motif protein 7,Nucleus,other, 
0.251,0.349,Rbm8a, ,RBM8A,RNA binding motif protein 8A,Nucleus,other, 
-1.056,0.000145,Rbms1, ,RBMS1,RNA binding motif single stranded interacting protein 1,Nucleus,other, 
0.149,0.707,Rbms2, ,RBMS2,RNA binding motif single stranded interacting protein 2,Nucleus,other, 
-0.201,0.949,Rbms3, ,RBMS3,RNA binding motif single stranded interacting protein 3,Cytoplasm,other, 
-0.114,0.672,Rbmx, ,RBMX,"RNA binding motif protein, X-linked",Nucleus,other, 
0.29,0.589,Rbmx2, ,RBMX2,"RNA binding motif protein, X-linked 2",Other,other, 
 , ,Rbmxl2, ,RBMXL2,"RNA binding motif protein, X-linked like 2",Nucleus,other, 
 , ,Gm10256, ,Rbmy (includes others),"RNA binding motif protein, Y chromosome",Nucleus,other, 
 , ,Gm10352, ,Rbmy (includes others),"RNA binding motif protein, Y chromosome",Nucleus,other, 
 , ,Gm3376, ,Rbmy (includes others),"RNA binding motif protein, Y chromosome",Nucleus,other, 
 , ,Gm4064, ,Rbmy (includes others),"RNA binding motif protein, Y chromosome",Nucleus,other, 
-0.184,0.961,Rbp1, ,RBP1,retinol binding protein 1,Extracellular Space,transporter, 
0.001,1,Rbp2, ,RBP2,retinol binding protein 2,Cytoplasm,transporter, 
0.326, ,Rbp3, ,RBP3,retinol binding protein 3,Extracellular Space,transporter, 
0.408,0.767,Rbp4, ,RBP4,retinol binding protein 4,Extracellular Space,other, 
-0.068,0.942,Rbp7, ,RBP7,retinol binding protein 7,Cytoplasm,other, 
0.132,0.837,Rbpj, ,RBPJ,recombination signal binding protein for immunoglobulin kappa J region,Nucleus,transcription regulator, 
-1.252,0.752,Rbpjl, ,RBPJL,recombination signal binding protein for immunoglobulin kappa J region like,Nucleus,transcription regulator, 
-0.538,0.542,Rbpms, ,RBPMS,"RNA binding protein, mRNA processing factor",Cytoplasm,transcription regulator, 
-0.664, ,Rbpms2, ,RBPMS2,"RNA binding protein, mRNA processing factor 2",Cytoplasm,other, 
0.06,0.937,Rbx1, ,Rbx1,ring-box 1,Cytoplasm,enzyme, 
0.181,0.469,Rc3h1, ,RC3H1,ring finger and CCCH-type domains 1,Cytoplasm,enzyme, 
0.036,0.952,Rc3h2, ,RC3H2,ring finger and CCCH-type domains 2,Plasma Membrane,enzyme, 
-0.137,0.873,Rcan1, ,RCAN1,regulator of calcineurin 1,Nucleus,transcription regulator, 
-0.392,0.949,Rcan2, ,RCAN2,regulator of calcineurin 2,Other,other, 
-0.056,0.957,Rcan3, ,RCAN3,RCAN family member 3,Other,other, 
0.025,0.965,Rcbtb1, ,RCBTB1,RCC1 and BTB domain containing protein 1,Nucleus,other, 
0.12,0.843,Rcbtb2, ,RCBTB2,RCC1 and BTB domain containing protein 2,Cytoplasm,other, 
0.132,0.686,Rcc1, ,RCC1,regulator of chromosome condensation 1,Cytoplasm,other, 
0.236,0.229,Rcc2, ,RCC2,regulator of chromosome condensation 2,Nucleus,other, 
-0.109,0.881,Rccd1, ,RCCD1,RCC1 domain containing 1,Other,other, 
-0.041,0.966,Rce1, ,RCE1,Ras converting CAAX endopeptidase 1,Cytoplasm,peptidase, 
0.051,0.946,Rchy1, ,RCHY1,ring finger and CHY zinc finger domain containing 1,Nucleus,enzyme, 
0.187,0.531,Rcl1, ,RCL1,RNA terminal phosphate cyclase like 1,Nucleus,enzyme, 
0.094,0.888,Rcn1, ,RCN1,reticulocalbin 1,Cytoplasm,other, 
-0.04,0.961,Rcn2, ,RCN2,reticulocalbin 2,Cytoplasm,other, 
0.336,0.949,Rcn3, ,RCN3,reticulocalbin 3,Cytoplasm,other, 
0.041,0.942,Rcor1, ,RCOR1,REST corepressor 1,Nucleus,transcription regulator, 
-0.207,0.858,Rcor2, ,RCOR2,REST corepressor 2,Nucleus,transcription regulator, 
-0.063,0.948,Rcor3, ,Rcor3,REST corepressor 3,Other,other, 
1.372,0.0216,Rcsd1, ,RCSD1,RCSD domain containing 1,Other,other, 
-0.263, ,Rcvrn, ,RCVRN,recoverin,Cytoplasm,other, 
-0.263, ,Rd3, ,RD3,retinal degeneration 3,Cytoplasm,other, 
 , ,BC048943, ,RD3L,retinal degeneration 3-like,Other,other, 
-0.148,0.611,Rdh10, ,RDH10,retinol dehydrogenase 10,Nucleus,enzyme, 
-0.047,0.962,Rdh11, ,RDH11,retinol dehydrogenase 11 (all-trans/9-cis/11-cis),Cytoplasm,enzyme, 
-0.218,0.938,Rdh12, ,RDH12,retinol dehydrogenase 12 (all-trans/9-cis/11-cis),Cytoplasm,enzyme, 
-0.002,0.997,Rdh13, ,RDH13,retinol dehydrogenase 13,Cytoplasm,enzyme, 
-0.167,0.616,Rdh14, ,RDH14,retinol dehydrogenase 14,Cytoplasm,enzyme, 
-0.45,0.686,BC089597,D,RDH16,retinol dehydrogenase 16 (all-trans),Cytoplasm,enzyme, 
-0.312,0.787,Rdh16,D,RDH16,retinol dehydrogenase 16 (all-trans),Cytoplasm,enzyme, 
-0.182,0.908,Rdh1,D,RDH16,retinol dehydrogenase 16 (all-trans),Cytoplasm,enzyme, 
-0.137,0.911,Rdh9,D,RDH16,retinol dehydrogenase 16 (all-trans),Cytoplasm,enzyme, 
-2.134, ,Rdh19,D,RDH16,retinol dehydrogenase 16 (all-trans),Cytoplasm,enzyme, 
0.017,0.989,Rdh5, ,RDH5,retinol dehydrogenase 5,Cytoplasm,enzyme, 
-0.309,0.882,Rdh7, ,Rdh7,retinol dehydrogenase 7,Cytoplasm,enzyme, 
1.113, ,Rdh8, ,RDH8,retinol dehydrogenase 8 (all-trans),Plasma Membrane,enzyme, 
-0.142,0.797,Rdm1, ,RDM1,RAD52 motif containing 1,Nucleus,other, 
0.742,0.358,Rdx, ,RDX,radixin,Cytoplasm,other, 
0.321,0.498,Rec8, ,REC8,REC8 meiotic recombination protein,Nucleus,other, 
-0.15,0.981,Reck, ,RECK,reversion inducing cysteine rich protein with kazal motifs,Plasma Membrane,other, 
-0.043,0.964,Recql, ,RECQL,RecQ like helicase,Nucleus,enzyme, 
-0.121,0.837,Recql4, ,RECQL4,RecQ like helicase 4,Nucleus,enzyme, 
-0.111,0.819,Recql5, ,RECQL5,RecQ like helicase 5,Nucleus,enzyme, 
-0.811,0.00135,Reep1, ,REEP1,receptor accessory protein 1,Cytoplasm,other, 
0.701,0.791,Reep2, ,REEP2,receptor accessory protein 2,Plasma Membrane,other, 
0.263,0.153,Reep3, ,REEP3,receptor accessory protein 3,Other,other, 
0.081,0.911,Reep4, ,REEP4,receptor accessory protein 4,Cytoplasm,other, 
-0.098,0.906,Reep5, ,REEP5,receptor accessory protein 5,Extracellular Space,transporter, 
0.404,0.39,Reep6, ,REEP6,receptor accessory protein 6,Plasma Membrane,other, 
-1.719,0.203,Reg1, ,REG1A,regenerating family member 1 alpha,Extracellular Space,growth factor, 
-0.454, ,Reg2, ,REG1B,regenerating family member 1 beta,Extracellular Space,other, 
-0.471,0.837,Reg3a, ,Reg3a,regenerating islet-derived 3 alpha,Extracellular Space,other, 
0.371,0.932,Reg3b, ,REG3A,regenerating family member 3 alpha,Extracellular Space,enzyme, 
-0.227,0.915,Reg3d, ,Reg3d,regenerating islet-derived 3 delta,Other,other, 
0.167,0.972,Reg3g, ,REG3G,regenerating family member 3 gamma,Extracellular Space,other, 
-0.483,0.00237,Reg4, ,REG4,regenerating family member 4,Extracellular Space,other, 
0.223,0.835,Rel, ,REL,"REL proto-oncogene, NF-kB subunit",Nucleus,transcription regulator, 
0.194,0.633,Rela, ,RELA,"RELA proto-oncogene, NF-kB subunit",Nucleus,transcription regulator,NF-kappaB decoy
0.251,0.232,Relb, ,RELB,"RELB proto-oncogene, NF-kB subunit",Nucleus,transcription regulator, 
-0.072,0.947,Rell1, ,RELL1,RELT like 1,Plasma Membrane,other, 
0.179,0.973,Rell2, ,RELL2,RELT like 2,Extracellular Space,other, 
1.043,0.37,Reln, ,RELN,reelin,Extracellular Space,peptidase, 
0.409,0.901,Relt, ,RELT,"RELT, TNF receptor",Plasma Membrane,transmembrane receptor, 
-1.628, ,Rem1, ,REM1,RRAD and GEM like GTPase 1,Other,enzyme, 
0.351,0.947,Rem2, ,REM2,RRAD and GEM like GTPase 2,Plasma Membrane,enzyme, 
-0.984, ,Ren1, ,REN,renin,Extracellular Space,peptidase,"aliskiren, aliskiren/valsartan, aliskiren/amlodipine, aliskiren/amlodipine/hydrochlorothiazide, aliskiren/hydrochlorothiazide, remikiren"
-0.603,0.675,Renbp, ,RENBP,renin binding protein,Cytoplasm,enzyme, 
-0.621,0.00863,Rep15, ,REP15,RAB15 effector protein,Cytoplasm,other, 
0.11,0.876,Repin1, ,REPIN1,replication initiator 1,Nucleus,other, 
-0.085,0.906,Reps1, ,REPS1,RALBP1 associated Eps domain containing 1,Plasma Membrane,other, 
0.215,0.461,Reps2, ,REPS2,RALBP1 associated Eps domain containing 2,Cytoplasm,other, 
-0.038,0.958,Rer1, ,RER1,retention in endoplasmic reticulum sorting receptor 1,Cytoplasm,other, 
-0.152,0.721,Rere, ,RERE,arginine-glutamic acid dipeptide repeats,Nucleus,transcription regulator, 
0.167,0.983,Rerg, ,RERG,RAS like estrogen regulated growth inhibitor,Nucleus,enzyme, 
 , ,Rergl, ,RERGL,RERG like,Other,other, 
-0.678,0.434,Resp18, ,RESP18,regulated endocrine specific protein 18,Extracellular Space,other, 
0.027,0.97,Rest, ,REST,RE1 silencing transcription factor,Nucleus,transcription regulator, 
-0.185,0.881,Ret, ,RET,ret proto-oncogene,Plasma Membrane,kinase,"sunitinib, pazopanib, lenvatinib, motesanib, cabozantinib, amuvatinib, regorafenib, ponatinib, bortezomib/sorafenib, dexamethasone/lenalidomide/sorafenib, bevacizumab/sorafenib, alectinib, imatinib/sirolimus, cabozantinib/erlotinib, CEP-32496, imatinib/nilotinib/pegintron, cytarabine/idarubicin/sorafenib, 5-azacytidine/sorafenib, decitabine/sorafenib, MGCD516, everolimus/sorafenib, everolimus/lenvatinib, GSK3179106, RET inhibitor, imatinib, LOXO-292, sorafenib, GSK3352589, dexamethasone/imatinib, imatinib/prednisone, sorafenib/sulindac/sunitinib, vandetanib, cytarabine/idarubicin/imatinib, imatinib/sunitinib, imatinib/nilotinib"
-1.738, ,Retn, ,RETN,resistin,Extracellular Space,other, 
0.548, ,Retnla, ,Retnla,resistin like alpha,Extracellular Space,other, 
-0.17,0.976,Retnlb, ,RETNLB,resistin like beta,Extracellular Space,other, 
-0.676, ,Retnlg, ,Retnlg,resistin like gamma,Extracellular Space,other, 
0.036,0.975,Retsat, ,RETSAT,retinol saturase,Cytoplasm,enzyme, 
-0.007,0.992,Rev1, ,REV1,"REV1, DNA directed polymerase",Nucleus,enzyme, 
-0.058,0.917,Rev3l, ,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Nucleus,enzyme, 
0.09,0.878,Rexo1, ,REXO1,RNA exonuclease 1 homolog,Nucleus,transcription regulator, 
0.387,0.0403,Rexo2, ,REXO2,RNA exonuclease 2,Cytoplasm,enzyme, 
0.026,0.965,Rexo4, ,REXO4,"REX4 homolog, 3'-5' exonuclease",Nucleus,transcription regulator, 
0.039,0.953,Rfc1, ,RFC1,replication factor C subunit 1,Nucleus,transcription regulator, 
0.069,0.901,Rfc2, ,RFC2,replication factor C subunit 2,Nucleus,other, 
-0.119,0.874,Rfc3, ,RFC3,replication factor C subunit 3,Nucleus,enzyme, 
0.075,0.911,Rfc4, ,RFC4,replication factor C subunit 4,Nucleus,other, 
0.024,0.974,Rfc5, ,RFC5,replication factor C subunit 5,Nucleus,enzyme, 
-0.306,0.282,Rfesd, ,RFESD,Rieske Fe-S domain containing,Other,other, 
0.106,0.816,Rffl, ,RFFL,ring finger and FYVE like domain containing E3 ubiquitin protein ligase,Cytoplasm,enzyme, 
0.122,0.824,Rfk, ,RFK,riboflavin kinase,Cytoplasm,kinase, 
-0.009,0.993,Rfng, ,RFNG,RFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase,Cytoplasm,enzyme, 
1.113, ,Rfpl4, ,Rfpl4,ret finger protein-like 4,Other,other, 
-0.158,0.692,Rft1, ,RFT1,RFT1 homolog,Other,other, 
1.649,0.00355,Rftn1, ,RFTN1,"raftlin, lipid raft linker 1",Plasma Membrane,other, 
-0.344,0.73,Rftn2, ,RFTN2,raftlin family member 2,Other,other, 
0.054,0.926,Rfwd3, ,RFWD3,ring finger and WD repeat domain 3,Nucleus,enzyme, 
0.048,0.971,Rfx1, ,RFX1,regulatory factor X1,Nucleus,transcription regulator, 
0.057,0.977,Rfx2, ,RFX2,regulatory factor X2,Nucleus,transcription regulator, 
-0.17,0.781,Rfx3, ,RFX3,regulatory factor X3,Nucleus,transcription regulator, 
1.127, ,Rfx4, ,RFX4,regulatory factor X4,Nucleus,transcription regulator, 
-0.029,0.976,Rfx5, ,Rfx5,"regulatory factor X, 5 (influences HLA class II expression)",Other,other, 
0.128,0.918,Rfx6, ,RFX6,regulatory factor X6,Nucleus,enzyme, 
0.149,0.787,Rfx7, ,RFX7,regulatory factor X7,Other,other, 
-0.984, ,Rfx8, ,RFX8,"RFX family member 8, lacking RFX DNA binding domain",Other,other, 
0.122,0.822,Rfxank, ,RFXANK,regulatory factor X associated ankyrin containing protein,Nucleus,transcription regulator, 
0.141,0.773,Rfxap, ,RFXAP,regulatory factor X associated protein,Nucleus,transcription regulator, 
-0.364,0.906,Rgl1, ,RGL1,ral guanine nucleotide dissociation stimulator like 1,Cytoplasm,other, 
-0.099,0.792,Rgl2, ,RGL2,ral guanine nucleotide dissociation stimulator like 2,Cytoplasm,other, 
0.174,0.957,Rgl3, ,RGL3,ral guanine nucleotide dissociation stimulator like 3,Cytoplasm,other, 
-0.187,0.974,Rgma, ,RGMA,repulsive guidance molecule family member a,Plasma Membrane,other, 
0.053,0.931,Rgmb, ,RGMB,repulsive guidance molecule family member b,Plasma Membrane,other, 
-0.298,0.705,Rgn, ,RGN,regucalcin,Nucleus,enzyme, 
0.135,0.732,Rgp1, ,RGP1,"RGP1 homolog, RAB6A GEF complex partner 1",Cytoplasm,other, 
-0.116,0.761,Ranbp2, ,RGPD4 (includes others),RANBP2-like and GRIP domain containing 5,Nucleus,enzyme, 
-0.984, ,Rgr, ,RGR,retinal G protein coupled receptor,Plasma Membrane,G-protein coupled receptor, 
1.137,0.055,Rgs1, ,RGS1,regulator of G protein signaling 1,Plasma Membrane,other, 
0.878,0.546,Rgs10, ,RGS10,regulator of G protein signaling 10,Cytoplasm,other, 
-0.52,0.205,Rgs11, ,RGS11,regulator of G protein signaling 11,Plasma Membrane,enzyme, 
0.317,0.186,Rgs12, ,RGS12,regulator of G protein signaling 12,Nucleus,other, 
-0.086,0.975,Rgs13, ,RGS13,regulator of G protein signaling 13,Nucleus,other, 
-0.053,0.983,Rgs14, ,RGS14,regulator of G protein signaling 14,Cytoplasm,other, 
-0.119,0.978,Rgs16, ,RGS16,regulator of G protein signaling 16,Cytoplasm,other, 
-0.65,0.7,Rgs17, ,RGS17,regulator of G protein signaling 17,Cytoplasm,other, 
1.158,0.827,Rgs18, ,RGS18,regulator of G protein signaling 18,Cytoplasm,other, 
0.003,0.998,Rgs19, ,RGS19,regulator of G protein signaling 19,Cytoplasm,other, 
-0.034,0.971,Rgs2, ,RGS2,regulator of G protein signaling 2,Nucleus,other, 
-0.413,0.961,Rgs20, ,RGS20,regulator of G protein signaling 20,Cytoplasm,other, 
 , ,Rgs21, ,RGS21,regulator of G protein signaling 21,Other,other, 
-0.405,0.783,Rgs22, ,RGS22,regulator of G protein signaling 22,Cytoplasm,other, 
-0.125,0.855,Rgs3, ,RGS3,regulator of G protein signaling 3,Nucleus,other, 
0.296,0.835,Rgs4, ,RGS4,regulator of G protein signaling 4,Cytoplasm,other, 
0.115,0.967,Rgs5, ,RGS5,regulator of G protein signaling 5,Plasma Membrane,other, 
-0.263, ,Rgs6, ,RGS6,regulator of G protein signaling 6,Cytoplasm,enzyme, 
0.056,0.99,Rgs7, ,RGS7,regulator of G protein signaling 7,Cytoplasm,enzyme, 
1.095,0.0196,Rgs7bp, ,RGS7BP,regulator of G protein signaling 7 binding protein,Cytoplasm,other, 
0.491, ,Rgs8, ,RGS8,regulator of G protein signaling 8,Cytoplasm,other, 
0.536,0.823,Rgs9, ,RGS9,regulator of G protein signaling 9,Cytoplasm,enzyme, 
-0.804,0.823,Rgs9bp, ,RGS9BP,regulator of G protein signaling 9 binding protein,Plasma Membrane,other, 
0.21,0.953,Rhag, ,RHAG,Rh associated glycoprotein,Plasma Membrane,peptidase, 
0.047,0.953,Rhbdd1, ,RHBDD1,rhomboid domain containing 1,Extracellular Space,peptidase, 
0.007,0.996,Rhbdd2, ,RHBDD2,rhomboid domain containing 2,Plasma Membrane,other, 
-0.078,0.906,Rhbdd3, ,RHBDD3,rhomboid domain containing 3,Other,other, 
-0.038,0.975,Rhbdf1, ,RHBDF1,rhomboid 5 homolog 1,Cytoplasm,other, 
0.056,0.948,Rhbdf2, ,RHBDF2,rhomboid 5 homolog 2,Cytoplasm,other, 
0.18,0.804,Rhbdl1, ,RHBDL1,rhomboid like 1,Plasma Membrane,peptidase, 
0.646,0.000466,Rhbdl2, ,RHBDL2,rhomboid like 2,Plasma Membrane,peptidase, 
0.018,0.995,Rhbdl3, ,RHBDL3,rhomboid like 3,Plasma Membrane,peptidase, 
0.166,0.842,Rhbg, ,RHBG,Rh family B glycoprotein (gene/pseudogene),Plasma Membrane,transporter, 
-0.82,0.7,Rhd, ,RHCE/RHD,Rh blood group D antigen,Plasma Membrane,transporter, 
0.177, ,Rhcg, ,RHCG,Rh family C glycoprotein,Plasma Membrane,transporter, 
-0,0.999,Rheb, ,RHEB,"Ras homolog, mTORC1 binding",Cytoplasm,enzyme, 
0.277,0.7,Rhebl1, ,RHEBL1,RHEB like 1,Cytoplasm,enzyme, 
-0.955, ,Rho, ,RHO,rhodopsin,Plasma Membrane,G-protein coupled receptor, 
0.079,0.783,Rhoa, ,RHOA,ras homolog family member A,Cytoplasm,enzyme, 
0.459,0.264,Rhob, ,RHOB,ras homolog family member B,Cytoplasm,enzyme, 
-1.226,0.000000758,Rhobtb1, ,RHOBTB1,Rho related BTB domain containing 1,Other,enzyme, 
0.252,0.397,Rhobtb2, ,RHOBTB2,Rho related BTB domain containing 2,Other,enzyme, 
-0.223,0.734,Rhobtb3, ,RHOBTB3,Rho related BTB domain containing 3,Cytoplasm,enzyme, 
-0.01,0.994,Rhoc, ,RHOC,ras homolog family member C,Plasma Membrane,enzyme, 
-0.057,0.976,Rhod, ,RHOD,ras homolog family member D,Cytoplasm,enzyme, 
0.423,0.265,Rhof, ,RHOF,"ras homolog family member F, filopodia associated",Cytoplasm,enzyme, 
0.33,0.473,Rhog, ,RHOG,ras homolog family member G,Cytoplasm,enzyme, 
1.024,0.125,Rhoh, ,RHOH,ras homolog family member H,Plasma Membrane,enzyme, 
1.721,0.375,Rhoj, ,RHOJ,ras homolog family member J,Cytoplasm,enzyme, 
-0.064,0.908,Rhoq, ,RHOQ,ras homolog family member Q,Plasma Membrane,enzyme, 
-0.195,0.373,Rhot1, ,RHOT1,ras homolog family member T1,Cytoplasm,enzyme, 
0.002,0.998,Rhot2, ,RHOT2,ras homolog family member T2,Cytoplasm,enzyme, 
-0.046,0.953,Rhou, ,RHOU,ras homolog family member U,Cytoplasm,enzyme, 
0.157,0.97,Rhov, ,RHOV,ras homolog family member V,Plasma Membrane,enzyme, 
 , ,Rhox1, ,Rhox1,reproductive homeobox 1,Other,other, 
 , ,Rhox10, ,Rhox10,reproductive homeobox 10,Nucleus,other, 
 , ,Rhox11, ,Rhox11,reproductive homeobox 11,Other,other, 
 , ,Rhox12, ,Rhox12,reproductive homeobox 12,Other,other, 
 , ,Rhox13, ,Rhox13,reproductive homeobox 13,Nucleus,other, 
 , ,Rhox2a, ,Rhox2a (includes others),reproductive homeobox 2A,Nucleus,transcription regulator, 
 , ,Rhox2b, ,Rhox2a (includes others),reproductive homeobox 2A,Nucleus,transcription regulator, 
 , ,Rhox2c, ,Rhox2a (includes others),reproductive homeobox 2A,Nucleus,transcription regulator, 
 , ,Rhox2d, ,Rhox2a (includes others),reproductive homeobox 2A,Nucleus,transcription regulator, 
 , ,Rhox2e, ,Rhox2a (includes others),reproductive homeobox 2A,Nucleus,transcription regulator, 
-0.984, ,Rhox2f, ,Rhox2a (includes others),reproductive homeobox 2A,Nucleus,transcription regulator, 
 , ,Rhox2g, ,Rhox2a (includes others),reproductive homeobox 2A,Nucleus,transcription regulator, 
 , ,Rhox2h, ,Rhox2a (includes others),reproductive homeobox 2A,Nucleus,transcription regulator, 
 , ,Rhox3a, ,Rhox3a (includes others),reproductive homeobox 3A,Other,other, 
 , ,Rhox3c, ,Rhox3a (includes others),reproductive homeobox 3A,Other,other, 
 , ,Rhox3e, ,Rhox3a (includes others),reproductive homeobox 3A,Other,other, 
 , ,Rhox3f, ,Rhox3a (includes others),reproductive homeobox 3A,Other,other, 
 , ,Rhox3h, ,Rhox3a (includes others),reproductive homeobox 3A,Other,other, 
-0.263, ,Rhox4a, ,Rhox4b (includes others),reproductive homeobox 4B,Nucleus,transcription regulator, 
